year,track_name,track_popularity,album,artist_name,artist_genres,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
2019,3 Nights,76,Don't Forget About Me; Demos,Dominic Fike,['alternative pop rock'; 'pov: indie'],76,0.815,0.518,7.0,81.0,0.0,0.0897,0.223,0.0,0.104,0.877,151.891,177667.0
2019,a lot,82,i am > i was,21 Savage,['atl hip hop'; 'hip hop'; 'rap'; 'trap'],88,0.837,0.636,1.0,88.0,1.0,0.086,0.0395,0.00125,0.342,0.274,145.972,288624.0
2019,Adan y Eva,74,Homerun,Paulo Londra,['argentine hip hop'; 'trap argentino'; 'trap latino'; 'urbano latino'],74,0.767,0.709,1.0,65.0,1.0,0.336,0.323,0.0,0.0745,0.72,171.993,256972.0
2019,bad guy,85,WHEN WE ALL FALL ASLEEP; WHERE DO WE GO?,Billie Eilish,['art pop'; 'electropop'; 'pop'],88,0.701,0.425,7.0,104.0,1.0,0.375,0.328,0.13,0.1,0.562,135.128,194088.0
2019,Better,69,Suncity,Khalid,['pop'; 'pop r&b'],82,0.695,0.586,0.0,101.0,0.0,0.0658,0.102,0.317,0.113,0.112,98.035,229320.0
2019,Better Now,83,beerbongs & bentleys,Post Malone,['dfw rap'; 'melodic rap'; 'pop'; 'rap'],89,0.68,0.578,10.0,76.0,1.0,0.04,0.331,0.0,0.135,0.341,145.038,231267.0
2019,Bohemian Rhapsody - Remastered 2011,75,A Night At The Opera (Deluxe Remastered Version),Queen,['classic rock'; 'glam rock'; 'rock'],82,0.392,0.402,0.0,99.0,0.0,0.0536,0.288,0.0,0.243,0.228,143.883,354320.0
2019,"Boy With Luv (feat, Halsey)",78,MAP OF THE SOUL : PERSONA,BTS,['k-pop'; 'k-pop boy group'; 'pop'],87,0.645,0.862,11.0,67.0,0.0,0.0845,0.0933,0.0,0.193,0.803,119.947,229773.0
2019,boyfriend (with Social House),81,boyfriend,Ariana Grande,['pop'],87,0.4,0.795,10.0,57.0,0.0,0.461,0.119,0.0,0.159,0.702,190.097,186107.0
2019,break up with your girlfriend; i'm bored,78,thank u; next,Ariana Grande,['pop'],87,0.726,0.554,5.0,72.0,0.0,0.0917,0.0421,0.0,0.106,0.335,169.999,190440.0
2019,bury a friend,76,WHEN WE ALL FALL ASLEEP; WHERE DO WE GO?,Billie Eilish,['art pop'; 'electropop'; 'pop'],88,0.905,0.389,8.0,116.0,1.0,0.332,0.74,0.162,0.106,0.196,120.046,193143.0
2019,Callaita,78,Callaita,Bad Bunny,['reggaeton'; 'trap latino'; 'urbano latino'],94,0.61,0.624,2.0,67.0,1.0,0.309,0.6,2.12e-06,0.243,0.244,176.169,250534.0
2019,Calma - Remix,76,Calma (Remix),Pedro CapÃ³,['latin pop'; 'puerto rican pop'],68,0.826,0.773,11.0,62.0,0.0,0.0524,0.323,0.0,0.143,0.761,126.899,238200.0
2019,China,77,China,Anuel AA,['reggaeton'; 'reggaeton flow'; 'trap boricua'; 'trap latino'; 'urbano latino'],86,0.786,0.808,7.0,56.0,1.0,0.0882,0.0846,0.000289,0.0822,0.609,105.027,301714.0
2019,Circles,89,Hollywood's Bleeding,Post Malone,['dfw rap'; 'melodic rap'; 'pop'; 'rap'],89,0.695,0.762,0.0,54.0,1.0,0.0395,0.192,0.00244,0.0863,0.553,120.042,215280.0
2019,"Clout (feat, Cardi B)",69,FATHER OF 4,Offset,['atl hip hop'; 'pop rap'; 'rap'; 'trap'],77,0.919,0.622,1.0,86.0,1.0,0.0997,0.228,4.24e-06,0.122,0.424,140.022,205803.0
2019,Con Calma,81,Con Calma,Daddy Yankee,['latin hip hop'; 'reggaeton'; 'trap latino'; 'urbano latino'],85,0.737,0.86,8.0,42.0,0.0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,193227.0
2019,Cruel Summer,100,Lover,Taylor Swift,['pop'],100,0.552,0.702,9.0,75.0,1.0,0.157,0.117,2.06e-05,0.105,0.564,169.994,178427.0
2019,Dance Monkey,79,Dance Monkey (Stripped Back) / Dance Monkey,Tones And I,['australian pop'],68,0.824,0.588,6.0,80.0,0.0,0.0924,0.692,0.000104,0.149,0.513,98.027,209438.0
2019,Dancing With A Stranger (with Normani),75,Dancing With A Stranger (with Normani),Sam Smith,['pop'; 'uk pop'],83,0.741,0.52,8.0,87.0,1.0,0.0656,0.45,1.97e-06,0.222,0.347,102.998,171030.0
2019,Doin' Time,84,Norman Fucking Rockwell!,Lana Del Rey,['art pop'; 'pop'],89,0.641,0.559,7.0,104.0,0.0,0.0355,0.404,0.00402,0.0937,0.523,144.982,202193.0
2019,Don't Call Me Up,77,Ivy To Roses (Mixtape),Mabel,['pop'; 'uk pop'],65,0.674,0.881,9.0,45.0,1.0,0.147,0.296,3.01e-06,0.0793,0.234,98.994,178480.0
2019,Don't Start Now,79,Don't Start Now,Dua Lipa,['dance pop'; 'pop'; 'uk pop'],86,0.794,0.793,11.0,65.0,0.0,0.0842,0.0125,0.0,0.0952,0.677,123.941,183290.0
2019,EARFQUAKE,82,IGOR,Tyler; The Creator,['hip hop'; 'rap'],83,0.554,0.498,9.0,94.0,1.0,0.0685,0.23,5.98e-06,0.795,0.413,79.635,190067.0
2019,Easier,71,CALM,5 Seconds of Summer,['boy band'; 'pop'],76,0.562,0.46,5.0,62.0,1.0,0.259,0.476,0.0,0.107,0.623,176.055,158099.0
2019,emotions,72,nothings ever good enough,iann dior,['melodic rap'],70,0.63,0.63,9.0,79.0,1.0,0.0395,0.0131,0.0,0.142,0.163,80.512,131213.0
2019,Giant (with Rag'n'Bone Man),74,Giant (with Rag'n'Bone Man),Calvin Harris,['dance pop'; 'edm'; 'electro house'; 'house'; 'pop'; 'progressive house'; 'uk dance'],84,0.807,0.887,1.0,63.0,0.0,0.0361,0.016,0.000503,0.0811,0.606,122.015,229184.0
2019,"Going Bad (feat, Drake)",81,Championships,Meek Mill,['hip hop'; 'philly rap'; 'pop rap'; 'rap'; 'southern hip hop'; 'trap'],72,0.889,0.496,4.0,80.0,0.0,0.0905,0.259,0.0,0.252,0.544,86.003,180522.0
2019,gone girl,67,Industry Plant,iann dior,['melodic rap'],70,0.677,0.714,11.0,75.0,1.0,0.0287,0.162,0.0,0.0717,0.355,94.956,136568.0
2019,Good as Hell,75,Cuz I Love You (Super Deluxe),Lizzo,['escape room'; 'minnesota hip hop'; 'pop'; 'trap queen'],74,0.682,0.919,0.0,50.0,0.0,0.0875,0.256,0.0,0.442,0.535,95.982,159736.0
2019,Good as You,67,Experiment Extended,Kane Brown,['black americana'; 'contemporary country'; 'country'; 'country road'],72,0.626,0.516,8.0,78.0,1.0,0.0388,0.4,0.0,0.142,0.769,153.653,192053.0
2019,"Goodbyes (feat, Young Thug)",82,Hollywood's Bleeding,Post Malone,['dfw rap'; 'melodic rap'; 'pop'; 'rap'],89,0.548,0.653,5.0,58.0,1.0,0.081,0.456,0.0,0.103,0.163,150.068,174853.0
2019,Grace,73,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,['pop'; 'uk pop'],79,0.722,0.565,4.0,76.0,1.0,0.0335,0.435,0.0,0.165,0.488,104.483,185658.0
2019,Here With Me,75,Here With Me,Marshmello,['brostep'; 'edm'; 'pop'; 'progressive electro house'],81,0.791,0.565,5.0,59.0,0.0,0.0439,0.0623,0.0,0.156,0.181,99.961,156347.0
2019,High Hopes,82,Pray for the Wicked,Panic! At The Disco,['pop'],75,0.579,0.904,5.0,43.0,1.0,0.0618,0.193,0.0,0.064,0.681,82.014,190947.0
2019,Higher Love,77,Higher Love,Kygo,['edm'; 'pop'; 'pop dance'; 'tropical house'],77,0.693,0.678,8.0,85.0,1.0,0.0324,0.0151,5.71e-06,0.101,0.404,103.952,228267.0
2019,Hold Me While You Wait,79,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,['pop'; 'uk pop'],79,0.688,0.53,11.0,74.0,1.0,0.0333,0.443,0.0,0.0995,0.162,106.958,205687.0
2019,"Hot Girl Summer (feat, Nicki Minaj & Ty Dolla $ign)",67,"Hot Girl Summer (feat, Nicki Minaj & Ty Dolla $ign)",Megan Thee Stallion,['houston rap'; 'pop'; 'r&b'; 'rap'; 'trap queen'],75,0.872,0.814,0.0,65.0,1.0,0.155,0.00485,1.96e-06,0.214,0.57,98.985,199427.0
2019,I Don't Care (with Justin Bieber),71,"No,6 Collaborations Project",Ed Sheeran & Justin Bieber,[],59,0.798,0.676,6.0,70.0,1.0,0.0442,0.0902,0.0,0.0894,0.843,101.956,219947.0
2019,If I Can't Have You,71,If I Can't Have You,Shawn Mendes,['canadian pop'; 'pop'; 'viral pop'],81,0.692,0.809,2.0,62.0,1.0,0.0602,0.524,0.0,0.147,0.864,123.911,190800.0
2019,"i'm so tired,,,",77,~how i'm feeling~,Lauv,['pop'],75,0.548,0.735,11.0,87.0,1.0,0.236,0.173,0.0,0.195,0.498,101.252,162587.0
2019,Just You and I,68,What a Time To Be Alive,Tom Walker,['indie anthem-folk'; 'uk pop'],64,0.567,0.696,9.0,73.0,1.0,0.301,0.456,0.0,0.113,0.544,92.061,174983.0
2019,Kill This Love,77,KILL THIS LOVE,BLACKPINK,['k-pop'; 'k-pop girl group'; 'pop'],83,0.763,0.835,2.0,71.0,0.0,0.191,0.323,0.00221,0.225,0.645,131.875,191050.0
2019,Ladbroke Grove,70,AJ Tracey,AJ Tracey,['grime'; 'uk hip hop'; 'ukg revival'],65,0.902,0.839,11.0,97.0,0.0,0.208,0.0933,0.0,0.102,0.727,133.989,190537.0
2019,Leave Me Alone,72,LOVE FOR GUALA,Flipp Dinero,['melodic rap'; 'trap'],56,0.792,0.743,7.0,44.0,1.0,0.0851,0.107,0.0,0.183,0.742,150.024,195637.0
2019,Let Me Down Slowly,87,Narrated For You,Alec Benjamin,['alt z'; 'pop'; 'pov: indie'],74,0.652,0.557,1.0,75.0,0.0,0.0318,0.74,0.0,0.124,0.483,150.073,169354.0
2019,Light On,70,Heard It In A Past Life,Maggie Rogers,['indie pop'],68,0.657,0.569,2.0,79.0,1.0,0.0542,0.201,1.38e-05,0.126,0.399,102.054,233880.0
2019,"Location (feat, Burna Boy)",80,PSYCHODRAMA,Dave,['uk hip hop'],81,0.812,0.496,9.0,77.0,0.0,0.297,0.271,0.0,0.0955,0.55,109.979,241293.0
2019,Lose You To Love Me,83,Rare,Selena Gomez,['pop'; 'post-teen pop'],83,0.488,0.343,4.0,95.0,1.0,0.0436,0.556,0.0,0.21,0.0978,102.819,206459.0
2019,"Lost in the Fire (feat, The Weeknd)",85,Hyperion,Gesaffelstein,['dark clubbing'; 'electro trash'],71,0.658,0.671,2.0,108.0,1.0,0.0363,0.0933,0.000927,0.115,0.166,100.966,202093.0
2019,Lost Without You,70,Freya Ridings,Freya Ridings,['uk pop'],59,0.386,0.136,6.0,96.0,1.0,0.0458,0.932,0.0,0.0653,0.0976,67.016,225853.0
2019,lovely (with Khalid),90,lovely (with Khalid),Billie Eilish,['art pop'; 'electropop'; 'pop'],88,0.351,0.296,4.0,100.0,0.0,0.0333,0.934,0.0,0.095,0.12,115.284,200186.0
2019,Lover,91,Lover,Taylor Swift,['pop'],100,0.359,0.543,7.0,87.0,1.0,0.0919,0.492,1.58e-05,0.118,0.453,68.534,221307.0
2019,Mad Love,67,High Expectations,Mabel,['pop'; 'uk pop'],65,0.623,0.796,0.0,47.0,0.0,0.199,0.659,0.0,0.115,0.607,197.524,169813.0
2019,MIA,80,X 100PRE,Bad Bunny,['reggaeton'; 'trap latino'; 'urbano latino'],94,0.816,0.538,6.0,80.0,0.0,0.0617,0.0142,0.000496,0.099,0.156,97.054,210368.0
2019,MIDDLE CHILD,84,MIDDLE CHILD,"J, Cole",['conscious hip hop'; 'hip hop'; 'north carolina hip hop'; 'rap'],84,0.837,0.364,8.0,106.0,1.0,0.276,0.149,0.0,0.271,0.463,123.984,213594.0
2019,"Money In The Grave (Drake ft, Rick Ross)",79,The Best In The World Pack,Drake,['canadian hip hop'; 'canadian pop'; 'hip hop'; 'pop rap'; 'rap'],94,0.831,0.502,10.0,60.0,0.0,0.046,0.101,0.0,0.122,0.101,100.541,205427.0
2019,Motivation,71,Motivation,Normani,['pop'; 'r&b'],66,0.599,0.887,4.0,59.0,1.0,0.0984,0.0192,1.21e-06,0.3,0.881,170.918,193837.0
2019,My Type,72,ICY,Saweetie,['cali rap'; 'trap queen'],68,0.899,0.811,2.0,79.0,1.0,0.258,0.000677,0.0,0.0672,0.587,105.038,126446.0
2019,Never Really Over,72,Never Really Over,Katy Perry,['pop'],82,0.77,0.882,8.0,68.0,1.0,0.0602,0.194,0.0,0.316,0.385,99.991,223523.0
2019,"Nights Like This (feat, Ty Dolla $ign)",78,While We Wait,Kehlani,['pop'; 'r&b'; 'rap'],72,0.61,0.725,8.0,71.0,1.0,0.15,0.367,0.0,0.154,0.291,146.163,201788.0
2019,"Nothing Breaks Like a Heart (feat, Miley Cyrus)",77,"Nothing Breaks Like a Heart (feat, Miley Cyrus)",Mark Ronson,['pop soul'],72,0.601,0.794,7.0,76.0,0.0,0.0671,0.00987,1.36e-06,0.388,0.244,114.066,217467.0
2019,Old Town Road,78,7 EP,Lil Nas X,['lgbtq+ hip hop'],76,0.907,0.53,1.0,78.0,1.0,0.127,0.0578,2.23e-06,0.101,0.507,135.998,113000.0
2019,Old Town Road - Remix,79,7 EP,Lil Nas X,['lgbtq+ hip hop'],76,0.878,0.619,6.0,74.0,1.0,0.102,0.0533,0.0,0.113,0.639,136.041,157067.0
2019,Only Human,74,Happiness Begins,Jonas Brothers,['boy band'; 'pop'],77,0.795,0.496,0.0,76.0,1.0,0.0722,0.108,0.0,0.0645,0.874,94.01,183000.0
2019,Panini,72,Panini,Lil Nas X,['lgbtq+ hip hop'],76,0.703,0.594,5.0,78.0,0.0,0.0752,0.342,0.0,0.123,0.475,153.848,114893.0
2019,Piece Of Your Heart,79,Piece Of Your Heart,MEDUZA,['edm'; 'pop dance'; 'pop house'; 'uk dance'],75,0.677,0.744,10.0,83.0,0.0,0.0295,0.0404,0.00016,0.074,0.631,124.08,152913.0
2019,Please Me,77,Please Me,Cardi B,['pop'; 'rap'],78,0.747,0.57,1.0,82.0,1.0,0.081,0.0642,0.0,0.0832,0.65,133.992,200890.0
2019,"Pop Out (feat, Lil Tjay)",80,Die A Legend,Polo G,['chicago rap'; 'rap'],80,0.772,0.639,1.0,85.0,1.0,0.467,0.15,0.0,0.0698,0.261,168.112,166560.0
2019,"Post Malone (feat, RANI)",68,Magnets EP,Sam Feldt,['edm'; 'pop dance'; 'tropical house'],70,0.59,0.642,7.0,58.0,1.0,0.122,0.0771,0.0,0.105,0.651,107.356,174444.0
2019,Pure Water (with Migos),76,Perfect Ten,Mustard,['cali rap'; 'pop rap'; 'rap'; 'southern hip hop'; 'trap'],70,0.682,0.559,0.0,74.0,1.0,0.127,0.174,0.0,0.344,0.137,202.015,192471.0
2019,Ransom,82,We Love You Tecca,Lil Tecca,['melodic rap'; 'pluggnb'; 'rap'],76,0.745,0.642,7.0,79.0,0.0,0.287,0.0204,0.0,0.0658,0.226,179.974,131240.0
2019,Ride It,82,Ride It,Regard,['pop dance'; 'pop edm'; 'slap house'; 'uk dance'],66,0.88,0.751,7.0,62.0,0.0,0.0874,0.177,6.43e-05,0.106,0.884,117.948,157606.0
2019,Robbery,82,Death Race For Love (Bonus Track Version),Juice WRLD,['chicago rap'; 'melodic rap'; 'rap'],85,0.623,0.692,2.0,70.0,1.0,0.0504,0.328,0.0,0.153,0.566,79.899,240051.0
2019,SeÃ±orita,82,Shawn Mendes (Deluxe),Shawn Mendes,['canadian pop'; 'pop'; 'viral pop'],81,0.759,0.548,9.0,78.0,0.0,0.029,0.0392,0.0,0.0828,0.749,116.967,190800.0
2019,Secreto,79,Secreto,Anuel AA,['reggaeton'; 'reggaeton flow'; 'trap boricua'; 'trap latino'; 'urbano latino'],86,0.807,0.803,11.0,61.0,1.0,0.126,0.602,0.00853,0.136,0.706,91.987,258800.0
2019,"Shotta Flow (feat, Blueface) [Remix]",74,Cottonwood,NLE Choppa,['memphis hip hop'; 'rap'],78,0.894,0.511,2.0,67.0,1.0,0.421,0.0251,0.0,0.14,0.567,120.077,176632.0
2019,SICKO MODE,86,ASTROWORLD,Travis Scott,['hip hop'; 'rap'; 'slap house'],93,0.834,0.73,8.0,56.0,1.0,0.222,0.00513,0.0,0.124,0.446,155.008,312820.0
2019,Slide Away,71,SHE IS COMING,Miley Cyrus,['pop'],85,0.534,0.538,5.0,82.0,1.0,0.0327,0.173,2.82e-06,0.248,0.289,148.016,233654.0
2019,So Am I,73,Heaven & Hell,Ava Max,['pop'],78,0.681,0.657,6.0,66.0,1.0,0.0432,0.0748,0.0,0.353,0.628,130.089,183027.0
2019,Soltera (Remix),75,Ã‰pico,Lunay,['reggaeton'; 'reggaeton flow'; 'trap latino'; 'urbano latino'],68,0.795,0.783,5.0,63.0,1.0,0.0432,0.361,0.0,0.437,0.799,92.01,266087.0
2019,Someone You Loved,90,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,['pop'; 'uk pop'],79,0.501,0.405,1.0,75.0,1.0,0.0319,0.751,0.0,0.105,0.446,109.891,182161.0
2019,"SOS (feat, Aloe Blacc)",75,TIM,Avicii,['edm'; 'pop'; 'pop dance'],79,0.802,0.645,5.0,79.0,0.0,0.0715,0.272,0.0,0.119,0.376,100.001,157202.0
2019,Sucker,83,Happiness Begins,Jonas Brothers,['boy band'; 'pop'],77,0.842,0.734,1.0,70.0,0.0,0.0588,0.0427,0.0,0.106,0.952,137.958,181027.0
2019,Sweet but Psycho,82,Heaven & Hell,Ava Max,['pop'],78,0.72,0.706,1.0,67.0,1.0,0.0473,0.0684,0.0,0.166,0.62,133.002,187436.0
2019,"Swervin (feat, 6ix9ine)",75,Hoodie SZN,A Boogie Wit da Hoodie,['melodic rap'; 'rap'; 'trap'],79,0.581,0.662,9.0,71.0,1.0,0.303,0.0153,0.0,0.111,0.434,93.023,189487.0
2019,"Take Me Back to London (feat, Stormzy)",66,"No,6 Collaborations Project",Ed Sheeran,['pop'; 'singer-songwriter pop'; 'uk pop'],87,0.885,0.762,8.0,74.0,0.0,0.216,0.219,0.0,0.162,0.605,138.058,189733.0
2019,"Taki Taki (feat, Selena Gomez; Ozuna & Cardi B)",75,Carte Blanche,DJ Snake,['edm'; 'electronic trap'; 'pop'; 'pop dance'],76,0.842,0.801,8.0,61.0,0.0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,212500.0
2019,"Talk (feat, Disclosure)",73,Free Spirit,Khalid,['pop'; 'pop r&b'],82,0.9,0.4,0.0,93.0,1.0,0.127,0.0516,0.0,0.0599,0.346,135.984,197573.0
2019,thank u; next,82,thank u; next,Ariana Grande,['pop'],87,0.717,0.653,1.0,75.0,1.0,0.0658,0.229,0.0,0.101,0.412,106.966,207320.0
2019,The Git Up,70,Honeysuckle & Lightning Bugs,Blanco Brown,['black americana'; 'country rap'],56,0.847,0.678,9.0,93.0,1.0,0.109,0.0669,0.0,0.274,0.811,97.984,200594.0
2019,"The London (feat, J, Cole & Travis Scott)",70,"The London (feat, J, Cole & Travis Scott)",Young Thug,['atl hip hop'; 'atl trap'; 'gangster rap'; 'melodic rap'; 'rap'; 'trap'],83,0.796,0.586,4.0,84.0,0.0,0.147,0.0247,0.0,0.132,0.179,97.981,200107.0
2019,Thotiana,66,Famous Cryp,Blueface,['cali rap'; 'rap'],65,0.906,0.382,10.0,111.0,0.0,0.269,0.18,0.0,0.113,0.391,104.025,129264.0
2019,Truth Hurts,76,Cuz I Love You (Super Deluxe),Lizzo,['escape room'; 'minnesota hip hop'; 'pop'; 'trap queen'],74,0.715,0.624,4.0,48.0,0.0,0.114,0.11,0.0,0.123,0.412,158.087,173325.0
2019,when the party's over,85,WHEN WE ALL FALL ASLEEP; WHERE DO WE GO?,Billie Eilish,['art pop'; 'electropop'; 'pop'],88,0.367,0.111,4.0,114.0,1.0,0.0972,0.978,3.97e-05,0.0897,0.198,82.642,196077.0
2019,Without Me,76,Without Me,Halsey,['electropop'; 'etherpop'; 'indie poptimism'; 'pop'],80,0.752,0.488,6.0,84.0,1.0,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,201661.0
2019,"Wow,",84,Hollywood's Bleeding,Post Malone,['dfw rap'; 'melodic rap'; 'pop'; 'rap'],89,0.829,0.539,11.0,86.0,0.0,0.208,0.136,1.78e-06,0.103,0.388,99.96,149547.0
2019,You Need To Calm Down,84,Lover,Taylor Swift,['pop'],100,0.771,0.671,2.0,74.0,1.0,0.0553,0.00929,0.0,0.0637,0.714,85.026,171360.0
2019,"ZEZE (feat, Travis Scott & Offset)",78,Dying to Live,Kodak Black,['florida drill'; 'florida rap'; 'melodic rap'; 'miami hip hop'; 'rap'; 'trap'; 'trap latino'],79,0.861,0.603,8.0,76.0,0.0,0.176,0.0521,0.0,0.0924,0.504,98.043,228760.0
2020,34+35,80,Positions,Ariana Grande,['pop'],87,0.83,0.585,0.0,81.0,1.0,0.094,0.237,0.0,0.248,0.485,109.978,173711.0
2020,Adore You,86,Fine Line,Harry Styles,['pop'],85,0.676,0.771,8.0,56.0,1.0,0.0483,0.0237,7e-06,0.102,0.569,99.048,207133.0
2020,After Hours,87,After Hours,The Weeknd,['canadian contemporary r&b'; 'canadian pop'; 'pop'],94,0.664,0.572,5.0,78.0,0.0,0.0305,0.0811,0.00604,0.121,0.143,108.959,361027.0
2020,august,93,folklore,Taylor Swift,['pop'],100,0.532,0.623,5.0,96.0,1.0,0.0331,0.538,7.28e-05,0.0925,0.403,89.937,261923.0
2020,bad guy,85,WHEN WE ALL FALL ASLEEP; WHERE DO WE GO?,Billie Eilish,['art pop'; 'electropop'; 'pop'],88,0.701,0.425,7.0,104.0,1.0,0.375,0.328,0.13,0.1,0.562,135.128,194088.0
2020,Be Kind (with Halsey),76,Be Kind (with Halsey),Marshmello,['brostep'; 'edm'; 'pop'; 'progressive electro house'],81,0.63,0.633,4.0,85.0,1.0,0.0457,0.00776,0.0,0.0541,0.452,93.995,172762.0
2020,Before You Go,86,Divinely Uninspired To A Hellish Extent (Extended Edition),Lewis Capaldi,['pop'; 'uk pop'],79,0.459,0.575,3.0,68.0,1.0,0.0573,0.604,0.0,0.0885,0.183,111.881,215107.0
2020,BELIEVE IT,4,PARTYMOBILE,PARTYNEXTDOOR,['r&b'; 'rap'; 'urban contemporary'],76,0.43,0.7,6.0,72.0,1.0,0.264,0.0902,0.0,0.216,0.731,158.373,183219.0
2020,Blinding Lights,19,Blinding Lights,The Weeknd,['canadian contemporary r&b'; 'canadian pop'; 'pop'],94,0.513,0.796,1.0,61.0,1.0,0.0629,0.00147,0.000209,0.0938,0.345,171.017,201573.0
2020,Blueberry Faygo,76,Certified Hitmaker,Lil Mosey,['melodic rap'; 'rap conscient'],67,0.774,0.554,0.0,89.0,1.0,0.0383,0.207,0.0,0.132,0.349,99.034,162547.0
2020,Break My Heart,67,Break My Heart,Dua Lipa,['dance pop'; 'pop'; 'uk pop'],86,0.73,0.729,4.0,53.0,0.0,0.0886,0.167,1.39e-06,0.349,0.467,113.012,221820.0
2020,Breaking Me,78,Breaking Me,Topic,['german dance'; 'pop dance'; 'pop edm'; 'uk dance'],72,0.789,0.72,8.0,75.0,0.0,0.218,0.223,0.0,0.129,0.664,122.031,166794.0
2020,cardigan,53,folklore,Taylor Swift,['pop'],100,0.613,0.581,0.0,93.0,0.0,0.0424,0.537,0.000345,0.25,0.551,130.033,239560.0
2020,Circles,89,Hollywood's Bleeding,Post Malone,['dfw rap'; 'melodic rap'; 'pop'; 'rap'],89,0.695,0.762,0.0,54.0,1.0,0.0395,0.192,0.00244,0.0863,0.553,120.042,215280.0
2020,Come & Go (with Marshmello),59,Come & Go (with Marshmello),Juice WRLD,['chicago rap'; 'melodic rap'; 'rap'],85,0.625,0.811,0.0,71.0,1.0,0.0659,0.0173,0.0,0.16,0.532,144.994,205485.0
2020,DÃKITI,82,DÃKITI,Bad Bunny,['reggaeton'; 'trap latino'; 'urbano latino'],94,0.731,0.573,4.0,100.0,0.0,0.0544,0.401,5.22e-05,0.113,0.145,109.928,205090.0
2020,Dance Monkey,64,Dance Monkey,Tones And I,['australian pop'],68,0.826,0.593,6.0,80.0,0.0,0.0976,0.688,0.000161,0.17,0.541,98.083,209755.0
2020,death bed (coffee for your head),83,death bed (coffee for your head),Powfu,['sad lo-fi'; 'sad rap'],67,0.726,0.431,8.0,94.0,0.0,0.135,0.731,0.0,0.696,0.348,144.026,173333.0
2020,Don't Start Now,79,Don't Start Now,Dua Lipa,['dance pop'; 'pop'; 'uk pop'],86,0.794,0.793,11.0,65.0,0.0,0.0842,0.0125,0.0,0.0952,0.677,123.941,183290.0
2020,Dynamite,0,Dynamite,BTS,['k-pop'; 'k-pop boy group'; 'pop'],87,0.746,0.765,6.0,64.0,0.0,0.0993,0.0112,0.0,0.0936,0.737,114.044,199054.0
2020,everything i wanted,86,everything i wanted,Billie Eilish,['art pop'; 'electropop'; 'pop'],88,0.704,0.225,6.0,115.0,0.0,0.0994,0.902,0.657,0.106,0.243,120.006,245426.0
2020,Falling,2,Nicotine,Trevor Daniel,['melodic rap'],63,0.784,0.43,10.0,94.0,0.0,0.0364,0.123,0.0,0.0887,0.236,127.087,159382.0
2020,"For The Night (feat, Lil Baby & DaBaby)",80,Shoot For The Stars Aim For The Moon,Pop Smoke,['brooklyn drill'; 'rap'],79,0.823,0.586,6.0,81.0,0.0,0.2,0.114,0.0,0.193,0.347,125.971,190476.0
2020,Go Crazy,77,Slime & B,Chris Brown,['pop rap'; 'r&b'; 'rap'],84,0.755,0.578,0.0,95.0,0.0,0.145,0.316,0.0,0.25,0.581,94.148,176960.0
2020,"Godzilla (feat, Juice WRLD)",84,Music To Be Murdered By,Eminem,['detroit hip hop'; 'hip hop'; 'rap'],88,0.808,0.745,10.0,72.0,0.0,0.342,0.145,0.0,0.292,0.829,165.995,210800.0
2020,Good News,74,Circles,Mac Miller,['hip hop'; 'pittsburgh rap'; 'pop rap'; 'rap'],81,0.794,0.32,1.0,111.0,0.0,0.173,0.853,0.134,0.112,0.241,174.088,342040.0
2020,HawÃ¡i,80,PAPI JUANCHO,Maluma,['latin pop'; 'reggaeton'; 'reggaeton colombiano'; 'trap latino'; 'urbano latino'],83,0.783,0.727,6.0,53.0,0.0,0.389,0.185,2.46e-05,0.0626,0.558,180.067,199112.0
2020,"Head & Heart (feat, MNEK)",81,"Head & Heart (feat, MNEK)",Joel Corry,['dance pop'; 'pop dance'; 'uk dance'],73,0.734,0.874,8.0,49.0,1.0,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,166028.0
2020,Heather,87,Kid Krow,Conan Gray,['bedroom pop'; 'pop'; 'pov: indie'],77,0.357,0.425,5.0,86.0,1.0,0.0333,0.584,0.0,0.322,0.27,102.078,198040.0
2020,HIGHEST IN THE ROOM,84,HIGHEST IN THE ROOM,Travis Scott,['hip hop'; 'rap'; 'slap house'],93,0.598,0.427,7.0,94.0,0.0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,175721.0
2020,"Holy (feat, Chance The Rapper)",73,Holy,Justin Bieber,['canadian pop'; 'pop'],87,0.673,0.704,6.0,90.0,1.0,0.36,0.196,0.0,0.0898,0.372,86.919,212093.0
2020,How You Like That,0,How You Like That,BLACKPINK,['k-pop'; 'k-pop girl group'; 'pop'],83,0.828,0.782,11.0,60.0,1.0,0.0918,0.0694,3.41e-05,0.0544,0.351,130.013,181264.0
2020,Ice Cream (with Selena Gomez),67,Ice Cream (with Selena Gomez),BLACKPINK,['k-pop'; 'k-pop girl group'; 'pop'],83,0.79,0.729,9.0,58.0,1.0,0.334,0.0342,9.31e-05,0.0411,0.904,159.989,175813.0
